Wall time,Step,Value
1517768051.2312055,547,-0.7345454692840576
1517768051.311288,548,-0.7799999713897705
1517768051.41492,549,-0.7200000286102295
1517768051.5192127,550,-0.7099999785423279
1517768051.6170232,551,-0.7300000190734863
1517768051.7246866,552,-0.699999988079071
1517768051.830814,553,-0.7400000095367432
1517768051.953728,554,-0.6245454549789429
1517768052.0566454,555,-0.7400000095367432
1517768052.1587403,556,-0.664545476436615
1517768052.2464712,557,-0.7599999904632568
1517768052.3449085,558,-0.7300000190734863
1517768052.419184,559,-0.7799999713897705
1517768052.4994886,560,-0.7300000190734863
1517768052.606856,561,-0.5969263911247253
1517768052.7153332,562,-0.6899999976158142
1517768052.7912931,563,-0.800000011920929
1517768052.8933234,564,-0.7300000190734863
1517768052.9927235,565,-0.6945454478263855
1517768053.0900078,566,-0.7200000286102295
1517768053.1885939,567,-0.7099999785423279
1517768053.2650895,568,-0.7599999904632568
1517768053.3615024,569,-0.6899999976158142
1517768053.4566536,570,-0.7300000190734863
1517768053.5387878,571,-0.7200000286102295
1517768053.6322575,572,-0.699999988079071
1517768053.7280023,573,-0.7099999785423279
1517768053.8046007,574,-0.7300000190734863
1517768053.898501,575,-0.699999988079071
1517768053.9750593,576,-0.7599999904632568
1517768054.060145,577,-0.7300000190734863
1517768054.1258943,578,-0.7400000095367432
1517768054.2397811,579,-0.699999988079071
1517768054.322132,580,-0.7200000286102295
1517768054.4014108,581,-0.6093073487281799
1517768054.4897637,582,-0.699999988079071
1517768054.5627623,583,-0.75
1517768054.6425037,584,-0.7599999904632568
1517768054.7232902,585,-0.7599999904632568
1517768054.7920716,586,-0.7799999713897705
1517768054.8654253,587,-0.7799999713897705
1517768054.9636815,588,-0.699999988079071
1517768055.0549946,589,-0.7200000286102295
1517768055.13423,590,-0.7300000190734863
1517768055.2327943,591,-0.7200000286102295
1517768055.311657,592,-0.7200000286102295
1517768055.3911026,593,-0.7599999904632568
1517768055.453055,594,-0.7699999809265137
1517768055.5425084,595,-0.7099999785423279
1517768055.6368768,596,-0.7200000286102295
1517768055.7152061,597,-0.7200000286102295
1517768055.8116903,598,-0.7099999785423279
1517768055.8925405,599,-0.7200000286102295
1517768055.9893937,600,-0.7099999785423279
1517768056.080194,601,-0.699999988079071
1517768056.164146,602,-0.7300000190734863
1517768056.2718182,603,-0.6190909147262573
1517768056.362623,604,-0.7200000286102295
1517768056.4333775,605,-0.75
1517768056.528397,606,-0.6545454263687134
1517768056.59942,607,-0.7699999809265137
1517768056.683178,608,-0.7300000190734863
1517768056.781512,609,-0.6245454549789429
1517768056.8759668,610,-0.75
